Time,Desired_X,Desired_Z,Actual_X,Actual_Z,Error_X,Error_Z,Angle_link_1_to_link_2,Angle_link_2_to_link_3,Angle_link_3_to_link_4,Torque_link_1_to_link_2,Torque_link_2_to_link_3,Torque_link_3_to_link_4
3.4732508659362793,0.38061468052647085,0.24082844193689806,0.3556388678354303,0.24437653204767967,0.024975812691040544,-0.00354809011078161,1.8683690793362464,0.06514895461510478,-1.1621840753860397,-13.866912202935259,-6.840630045187861,-2.3793663797168105
3.536499261856079,0.38347127848391527,0.24493144574023518,0.35814485818552494,0.24787852800331933,0.02532642029839033,-0.0029470822630841553,1.853243485384764,0.06424585062762887,-1.1377001229260597,-13.400045097738568,-6.635589437796589,-2.346476293127116
3.5577991008758545,0.3861192417161514,0.24917209225007309,0.3604719110120915,0.25152205407128503,0.025647330704059945,-0.0023499618212119433,1.8381200801970172,0.0633402064998695,-1.1145727581540545,-12.952885348927905,-6.434533722686944,-2.3076907247558736
3.578960418701172,0.3885519516941313,0.25353978205862315,0.36261920535741343,0.25529777813006493,0.025932746336717882,-0.0017579960714417808,1.823039040537381,0.06241750901386532,-1.092812713582176,-12.526859907737974,-6.2379376700155875,-2.264288736034917
3.6001617908477783,0.3907633279098408,0.2580235982160129,0.3645865633564682,0.259196268697654,0.02617676455337259,-0.0011726704816411027,1.808035860908649,0.06146773636416784,-1.072429691368389,-12.121457929425478,-6.045967611996431,-2.2173004813571104
3.6212947368621826,0.3927478430744031,0.26261233351697516,0.36637432479171045,0.26320805353100907,0.026373518282692632,-0.000595720014033907,1.7931417799022646,0.06048486864859604,-1.0534325578996058,-11.735066781486005,-5.858598041579385,-2.1675595296495076
3.683805465698242,0.3945005369334223,0.26729451851302466,0.3679832463244914,0.26732366196591073,0.026517290608930877,-2.914345288607123e-05,1.7783844541031477,0.05946589146672426,-1.0358292176570458,-11.365554654227756,-5.675681238973288,-2.115752525174405
3.7050914764404297,0.39601702866503624,0.2720584501801061,0.36941442032667005,0.27153365541808305,0.026602608338366196,0.0005247947620230509,1.7637886896253634,0.05840968051298126,-1.019626401258358,-11.010625436219911,-5.496979225635807,-2.0624579706543376
3.7273592948913574,0.3972935278296894,0.27689222117005946,0.37066920725055913,0.27582864924858036,0.02662432057913028,0.0010635719214791006,1.749377118816615,0.05731599937482548,-1.0048295148486375,-10.668018143834614,-5.322180407389729,-2.008172703718241
3.7486231327056885,0.3983268438442582,0.28178374957278907,0.37174917619140097,0.2801993278817533,0.02657766765285724,0.0015844216910357867,1.7351707695908638,0.05618471917799123,-0.991442621043957,-10.335596848735735,-5.150908624267055,-1.9533277482595244
3.7699596881866455,0.3991143939568467,0.2867208091147469,0.3726560500280572,0.28463645428023904,0.02645834392878954,0.002084354834507862,1.7211895151518217,0.055015282467921776,-0.9794685640787898,-10.011384665403277,-4.982736248309558,-1.8982986081183304
3.8348116874694824,0.39965420970232163,0.29169105971824894,0.37339165335790964,0.2891308742469435,0.02626255634441199,0.0025601854713054317,1.7074524158085738,0.05380638292451386,-0.9689092224464975,-9.693560289508316,-4.817194120206784,-1.8434062362628536
